lon,lat,date,analysis_date,n_z_valid_T,dataset
-89.951569,27.234489,2025-07-20,20250716,39,qcobs_profile_orig
-80.192436,24.286940,2025-07-20,20250716,29,qcobs_profile_orig
-87.915611,27.946051,2025-07-20,20250716,41,qcobs_profile_orig
-89.782997,26.507700,2025-07-13,20250717,36,qcobs_profile_orig
-89.251442,28.166149,2025-07-13,20250717,30,qcobs_profile_orig
-92.621132,20.624001,2025-07-13,20250717,41,qcobs_profile_orig
-88.208527,25.410070,2025-07-13,20250717,41,qcobs_profile_orig
-90.996613,26.238970,2025-07-13,20250717,41,qcobs_profile_orig
-96.631203,22.723511,2025-07-13,20250717,41,qcobs_profile_orig
-93.857430,20.751060,2025-07-14,20250717,41,qcobs_profile_orig
-87.507637,27.162380,2025-07-14,20250717,41,qcobs_profile_orig
-91.755463,24.248871,2025-07-14,20250717,41,qcobs_profile_orig
-87.880287,26.940559,2025-07-14,20250717,41,qcobs_profile_orig
-94.486328,19.749371,2025-07-15,20250717,35,qcobs_profile_orig
-89.694382,27.387659,2025-07-15,20250717,39,qcobs_profile_orig
-80.233582,24.257990,2025-07-15,20250717,29,qcobs_profile_orig
-87.939331,28.063061,2025-07-15,20250717,41,qcobs_profile_orig
-95.018501,25.370399,2025-07-16,20250717,35,qcobs_profile_orig
-80.820084,23.852930,2025-07-16,20250717,33,qcobs_profile_orig
-89.510384,27.770531,2025-07-16,20250717,33,qcobs_profile_orig
-90.879028,27.154739,2025-07-16,20250717,37,qcobs_profile_orig
-85.471962,23.779490,2025-07-16,20250717,40,qcobs_profile_orig
-85.523163,26.127380,2025-07-16,20250717,40,qcobs_profile_orig
-88.298203,27.184099,2025-07-16,20250717,40,qcobs_profile_orig
-94.303192,20.502701,2025-07-17,20250717,40,qcobs_profile_orig
-89.824760,27.098709,2025-07-17,20250717,41,qcobs_profile_orig
-84.548302,24.987619,2025-07-17,20250717,41,qcobs_profile_orig
-87.181137,27.502399,2025-07-17,20250717,41,qcobs_profile_orig
-84.366119,24.514250,2025-07-17,20250717,41,qcobs_profile_orig
-88.986816,25.226540,2025-07-17,20250717,41,qcobs_profile_orig
-87.479088,27.714279,2025-07-17,20250717,41,qcobs_profile_orig
-88.007980,28.079630,2025-07-17,20250717,41,qcobs_profile_orig
-96.125252,24.132900,2025-07-17,20250717,41,qcobs_profile_orig
-89.251091,28.157490,2025-07-18,20250717,29,qcobs_profile_orig
-92.665909,20.570921,2025-07-18,20250717,41,qcobs_profile_orig
-88.412048,25.517170,2025-07-18,20250717,41,qcobs_profile_orig
-90.802963,26.365370,2025-07-18,20250717,41,qcobs_profile_orig
-96.663498,22.724279,2025-07-18,20250717,41,qcobs_profile_orig
-78.992096,20.057262,2025-07-18,20250717,39,qcobs_profile_orig
-93.883324,20.828480,2025-07-19,20250717,41,qcobs_profile_orig
-87.405647,27.614630,2025-07-19,20250717,41,qcobs_profile_orig
-91.778809,24.346291,2025-07-19,20250717,41,qcobs_profile_orig
-87.352882,27.176350,2025-07-19,20250717,41,qcobs_profile_orig
-94.368301,19.937130,2025-07-20,20250717,36,qcobs_profile_orig
-89.951569,27.234489,2025-07-20,20250717,39,qcobs_profile_orig
-80.192436,24.286940,2025-07-20,20250717,29,qcobs_profile_orig
-87.915611,27.946051,2025-07-20,20250717,41,qcobs_profile_orig
-80.795517,23.854120,2025-07-21,20250717,33,qcobs_profile_orig
-89.498734,27.754410,2025-07-21,20250717,33,qcobs_profile_orig
-90.887772,27.145531,2025-07-21,20250717,37,qcobs_profile_orig
-85.316879,23.446329,2025-07-21,20250717,37,qcobs_profile_orig
-85.885902,25.768660,2025-07-21,20250717,40,qcobs_profile_orig
-82.085991,18.729971,2025-07-21,20250717,41,qcobs_profile_orig
-90.329803,25.148100,2025-07-21,20250717,39,qcobs_profile_orig
-93.857430,20.751060,2025-07-14,20250718,41,qcobs_profile_orig
-87.507637,27.162380,2025-07-14,20250718,41,qcobs_profile_orig
-91.755463,24.248871,2025-07-14,20250718,41,qcobs_profile_orig
-87.880287,26.940559,2025-07-14,20250718,41,qcobs_profile_orig
-94.486328,19.749371,2025-07-15,20250718,35,qcobs_profile_orig
-89.694382,27.387659,2025-07-15,20250718,39,qcobs_profile_orig
-80.233582,24.257990,2025-07-15,20250718,29,qcobs_profile_orig
-87.939331,28.063061,2025-07-15,20250718,41,qcobs_profile_orig
-95.018501,25.370399,2025-07-16,20250718,35,qcobs_profile_orig
-80.820084,23.852930,2025-07-16,20250718,33,qcobs_profile_orig
-89.510384,27.770531,2025-07-16,20250718,33,qcobs_profile_orig
-90.879028,27.154739,2025-07-16,20250718,37,qcobs_profile_orig
-85.471962,23.779490,2025-07-16,20250718,40,qcobs_profile_orig
-85.523163,26.127380,2025-07-16,20250718,40,qcobs_profile_orig
-88.298203,27.184099,2025-07-16,20250718,40,qcobs_profile_orig
-94.303192,20.502701,2025-07-17,20250718,40,qcobs_profile_orig
-89.824760,27.098709,2025-07-17,20250718,41,qcobs_profile_orig
-84.548302,24.987619,2025-07-17,20250718,41,qcobs_profile_orig
-87.181137,27.502399,2025-07-17,20250718,41,qcobs_profile_orig
-84.366119,24.514250,2025-07-17,20250718,41,qcobs_profile_orig
-88.986816,25.226540,2025-07-17,20250718,41,qcobs_profile_orig
-87.479088,27.714279,2025-07-17,20250718,41,qcobs_profile_orig
-88.007980,28.079630,2025-07-17,20250718,41,qcobs_profile_orig
-96.125252,24.132900,2025-07-17,20250718,41,qcobs_profile_orig
-89.251091,28.157490,2025-07-18,20250718,29,qcobs_profile_orig
-92.665909,20.570921,2025-07-18,20250718,41,qcobs_profile_orig
-88.412048,25.517170,2025-07-18,20250718,41,qcobs_profile_orig
-90.802963,26.365370,2025-07-18,20250718,41,qcobs_profile_orig
-96.663498,22.724279,2025-07-18,20250718,41,qcobs_profile_orig
-78.992096,20.057262,2025-07-18,20250718,39,qcobs_profile_orig
-93.883324,20.828480,2025-07-19,20250718,41,qcobs_profile_orig
-87.405647,27.614630,2025-07-19,20250718,41,qcobs_profile_orig
-91.778809,24.346291,2025-07-19,20250718,41,qcobs_profile_orig
-87.352882,27.176350,2025-07-19,20250718,41,qcobs_profile_orig
-94.368301,19.937130,2025-07-20,20250718,36,qcobs_profile_orig
-89.951569,27.234489,2025-07-20,20250718,39,qcobs_profile_orig
-80.192436,24.286940,2025-07-20,20250718,29,qcobs_profile_orig
-87.915611,27.946051,2025-07-20,20250718,41,qcobs_profile_orig
-80.795517,23.854120,2025-07-21,20250718,33,qcobs_profile_orig
-89.498734,27.754410,2025-07-21,20250718,33,qcobs_profile_orig
-90.887772,27.145531,2025-07-21,20250718,37,qcobs_profile_orig
-85.316879,23.446329,2025-07-21,20250718,37,qcobs_profile_orig
-85.885902,25.768660,2025-07-21,20250718,40,qcobs_profile_orig
-82.085991,18.729971,2025-07-21,20250718,41,qcobs_profile_orig
-90.329803,25.148100,2025-07-21,20250718,39,qcobs_profile_orig
-94.134644,20.685520,2025-07-22,20250718,41,qcobs_profile_orig
-89.981537,26.912130,2025-07-22,20250718,41,qcobs_profile_orig
-84.513023,24.945690,2025-07-22,20250718,41,qcobs_profile_orig
-87.102173,27.518450,2025-07-22,20250718,41,qcobs_profile_orig
-84.496147,24.701651,2025-07-22,20250718,41,qcobs_profile_orig
-88.573051,25.303419,2025-07-22,20250718,41,qcobs_profile_orig
-87.595306,27.758650,2025-07-22,20250718,41,qcobs_profile_orig
-87.990952,27.999729,2025-07-22,20250718,41,qcobs_profile_orig
-96.094704,24.210150,2025-07-22,20250718,41,qcobs_profile_orig
-85.678589,19.720921,2025-07-22,20250718,41,qcobs_profile_orig
-94.486328,19.749371,2025-07-15,20250719,35,qcobs_profile_orig
-89.694382,27.387659,2025-07-15,20250719,39,qcobs_profile_orig
-80.233582,24.257990,2025-07-15,20250719,29,qcobs_profile_orig
-87.939331,28.063061,2025-07-15,20250719,41,qcobs_profile_orig
-95.018501,25.370399,2025-07-16,20250719,35,qcobs_profile_orig
-80.820084,23.852930,2025-07-16,20250719,33,qcobs_profile_orig
-89.510384,27.770531,2025-07-16,20250719,33,qcobs_profile_orig
-90.879028,27.154739,2025-07-16,20250719,37,qcobs_profile_orig
-85.471962,23.779490,2025-07-16,20250719,40,qcobs_profile_orig
-85.523163,26.127380,2025-07-16,20250719,40,qcobs_profile_orig
-88.298203,27.184099,2025-07-16,20250719,40,qcobs_profile_orig
-94.303192,20.502701,2025-07-17,20250719,40,qcobs_profile_orig
-89.824760,27.098709,2025-07-17,20250719,41,qcobs_profile_orig
-84.548302,24.987619,2025-07-17,20250719,41,qcobs_profile_orig
-87.181137,27.502399,2025-07-17,20250719,41,qcobs_profile_orig
-84.366119,24.514250,2025-07-17,20250719,41,qcobs_profile_orig
-88.986816,25.226540,2025-07-17,20250719,41,qcobs_profile_orig
-87.479088,27.714279,2025-07-17,20250719,41,qcobs_profile_orig
-88.007980,28.079630,2025-07-17,20250719,41,qcobs_profile_orig
-96.125252,24.132900,2025-07-17,20250719,41,qcobs_profile_orig
-89.251091,28.157490,2025-07-18,20250719,29,qcobs_profile_orig
-92.665909,20.570921,2025-07-18,20250719,41,qcobs_profile_orig
-88.412048,25.517170,2025-07-18,20250719,41,qcobs_profile_orig
-90.802963,26.365370,2025-07-18,20250719,41,qcobs_profile_orig
-96.663498,22.724279,2025-07-18,20250719,41,qcobs_profile_orig
-78.992096,20.057262,2025-07-18,20250719,39,qcobs_profile_orig
-93.883324,20.828480,2025-07-19,20250719,41,qcobs_profile_orig
-87.405647,27.614630,2025-07-19,20250719,41,qcobs_profile_orig
-91.778809,24.346291,2025-07-19,20250719,41,qcobs_profile_orig
-87.352882,27.176350,2025-07-19,20250719,41,qcobs_profile_orig
-94.368301,19.937130,2025-07-20,20250719,36,qcobs_profile_orig
-89.951569,27.234489,2025-07-20,20250719,39,qcobs_profile_orig
-80.192436,24.286940,2025-07-20,20250719,29,qcobs_profile_orig
-87.915611,27.946051,2025-07-20,20250719,41,qcobs_profile_orig
-80.795517,23.854120,2025-07-21,20250719,33,qcobs_profile_orig
-89.498734,27.754410,2025-07-21,20250719,33,qcobs_profile_orig
-90.887772,27.145531,2025-07-21,20250719,37,qcobs_profile_orig
-85.316879,23.446329,2025-07-21,20250719,37,qcobs_profile_orig
-85.885902,25.768660,2025-07-21,20250719,40,qcobs_profile_orig
-82.085991,18.729971,2025-07-21,20250719,41,qcobs_profile_orig
-90.329803,25.148100,2025-07-21,20250719,39,qcobs_profile_orig
-94.134644,20.685520,2025-07-22,20250719,41,qcobs_profile_orig
-89.981537,26.912130,2025-07-22,20250719,41,qcobs_profile_orig
-84.513023,24.945690,2025-07-22,20250719,41,qcobs_profile_orig
-87.102173,27.518450,2025-07-22,20250719,41,qcobs_profile_orig
-84.496147,24.701651,2025-07-22,20250719,41,qcobs_profile_orig
-88.573051,25.303419,2025-07-22,20250719,41,qcobs_profile_orig
-87.595306,27.758650,2025-07-22,20250719,41,qcobs_profile_orig
-87.990952,27.999729,2025-07-22,20250719,41,qcobs_profile_orig
-96.094704,24.210150,2025-07-22,20250719,41,qcobs_profile_orig
-85.678589,19.720921,2025-07-22,20250719,41,qcobs_profile_orig
-90.076302,26.486200,2025-07-23,20250719,36,qcobs_profile_orig
-89.251839,28.150841,2025-07-23,20250719,29,qcobs_profile_orig
-92.701210,20.573400,2025-07-23,20250719,41,qcobs_profile_orig
-88.858078,26.038931,2025-07-23,20250719,41,qcobs_profile_orig
-90.393578,26.378241,2025-07-23,20250719,41,qcobs_profile_orig
-96.747543,22.717710,2025-07-23,20250719,40,qcobs_profile_orig
-95.018501,25.370399,2025-07-16,20250720,35,qcobs_profile_orig
-80.820084,23.852930,2025-07-16,20250720,33,qcobs_profile_orig
-89.510384,27.770531,2025-07-16,20250720,33,qcobs_profile_orig
-90.879028,27.154739,2025-07-16,20250720,37,qcobs_profile_orig
-85.471962,23.779490,2025-07-16,20250720,40,qcobs_profile_orig
-85.523163,26.127380,2025-07-16,20250720,40,qcobs_profile_orig
-88.298203,27.184099,2025-07-16,20250720,40,qcobs_profile_orig
-94.303192,20.502701,2025-07-17,20250720,40,qcobs_profile_orig
-89.824760,27.098709,2025-07-17,20250720,41,qcobs_profile_orig
-84.548302,24.987619,2025-07-17,20250720,41,qcobs_profile_orig
-87.181137,27.502399,2025-07-17,20250720,41,qcobs_profile_orig
-84.366119,24.514250,2025-07-17,20250720,41,qcobs_profile_orig
-88.986816,25.226540,2025-07-17,20250720,41,qcobs_profile_orig
-87.479088,27.714279,2025-07-17,20250720,41,qcobs_profile_orig
-88.007980,28.079630,2025-07-17,20250720,41,qcobs_profile_orig
-96.125252,24.132900,2025-07-17,20250720,41,qcobs_profile_orig
-89.251091,28.157490,2025-07-18,20250720,29,qcobs_profile_orig
-92.665909,20.570921,2025-07-18,20250720,41,qcobs_profile_orig
-88.412048,25.517170,2025-07-18,20250720,41,qcobs_profile_orig
-90.802963,26.365370,2025-07-18,20250720,41,qcobs_profile_orig
-96.663498,22.724279,2025-07-18,20250720,41,qcobs_profile_orig
-78.992096,20.057262,2025-07-18,20250720,39,qcobs_profile_orig
-93.883324,20.828480,2025-07-19,20250720,41,qcobs_profile_orig
-87.405647,27.614630,2025-07-19,20250720,41,qcobs_profile_orig
-91.778809,24.346291,2025-07-19,20250720,41,qcobs_profile_orig
-87.352882,27.176350,2025-07-19,20250720,41,qcobs_profile_orig
-94.368301,19.937130,2025-07-20,20250720,36,qcobs_profile_orig
-89.951569,27.234489,2025-07-20,20250720,39,qcobs_profile_orig
-80.192436,24.286940,2025-07-20,20250720,29,qcobs_profile_orig
-87.915611,27.946051,2025-07-20,20250720,41,qcobs_profile_orig
-80.795517,23.854120,2025-07-21,20250720,33,qcobs_profile_orig
-89.498734,27.754410,2025-07-21,20250720,33,qcobs_profile_orig
-90.887772,27.145531,2025-07-21,20250720,37,qcobs_profile_orig
-85.316879,23.446329,2025-07-21,20250720,37,qcobs_profile_orig
-85.885902,25.768660,2025-07-21,20250720,40,qcobs_profile_orig
-82.085991,18.729971,2025-07-21,20250720,41,qcobs_profile_orig
-90.329803,25.148100,2025-07-21,20250720,39,qcobs_profile_orig
-94.134644,20.685520,2025-07-22,20250720,41,qcobs_profile_orig
-89.981537,26.912130,2025-07-22,20250720,41,qcobs_profile_orig
-84.513023,24.945690,2025-07-22,20250720,41,qcobs_profile_orig
-87.102173,27.518450,2025-07-22,20250720,41,qcobs_profile_orig
-84.496147,24.701651,2025-07-22,20250720,41,qcobs_profile_orig
-88.573051,25.303419,2025-07-22,20250720,41,qcobs_profile_orig
-87.595306,27.758650,2025-07-22,20250720,41,qcobs_profile_orig
-87.990952,27.999729,2025-07-22,20250720,41,qcobs_profile_orig
-96.094704,24.210150,2025-07-22,20250720,41,qcobs_profile_orig
-85.678589,19.720921,2025-07-22,20250720,41,qcobs_profile_orig
-90.076302,26.486200,2025-07-23,20250720,36,qcobs_profile_orig
-89.251839,28.150841,2025-07-23,20250720,29,qcobs_profile_orig
-92.701210,20.573400,2025-07-23,20250720,41,qcobs_profile_orig
-88.858078,26.038931,2025-07-23,20250720,41,qcobs_profile_orig
-90.393578,26.378241,2025-07-23,20250720,41,qcobs_profile_orig
-96.747543,22.717710,2025-07-23,20250720,40,qcobs_profile_orig
-93.845657,20.957781,2025-07-24,20250720,41,qcobs_profile_orig
-87.370911,27.450319,2025-07-24,20250720,41,qcobs_profile_orig
-91.857857,24.436350,2025-07-24,20250720,41,qcobs_profile_orig
-87.267479,26.729090,2025-07-24,20250720,41,qcobs_profile_orig
-94.303192,20.502701,2025-07-17,20250721,40,qcobs_profile_orig
-89.824760,27.098709,2025-07-17,20250721,41,qcobs_profile_orig
-84.548302,24.987619,2025-07-17,20250721,41,qcobs_profile_orig
-87.181137,27.502399,2025-07-17,20250721,41,qcobs_profile_orig
-84.366119,24.514250,2025-07-17,20250721,41,qcobs_profile_orig
-88.986816,25.226540,2025-07-17,20250721,41,qcobs_profile_orig
-87.479088,27.714279,2025-07-17,20250721,41,qcobs_profile_orig
-88.007980,28.079630,2025-07-17,20250721,41,qcobs_profile_orig
-96.125252,24.132900,2025-07-17,20250721,41,qcobs_profile_orig
-89.251091,28.157490,2025-07-18,20250721,29,qcobs_profile_orig
-92.665909,20.570921,2025-07-18,20250721,41,qcobs_profile_orig
-88.412048,25.517170,2025-07-18,20250721,41,qcobs_profile_orig
-90.802963,26.365370,2025-07-18,20250721,41,qcobs_profile_orig
-96.663498,22.724279,2025-07-18,20250721,41,qcobs_profile_orig
-78.992096,20.057262,2025-07-18,20250721,39,qcobs_profile_orig
-93.883324,20.828480,2025-07-19,20250721,41,qcobs_profile_orig
-87.405647,27.614630,2025-07-19,20250721,41,qcobs_profile_orig
-91.778809,24.346291,2025-07-19,20250721,41,qcobs_profile_orig
-87.352882,27.176350,2025-07-19,20250721,41,qcobs_profile_orig
-94.368301,19.937130,2025-07-20,20250721,36,qcobs_profile_orig
-89.951569,27.234489,2025-07-20,20250721,39,qcobs_profile_orig
-80.192436,24.286940,2025-07-20,20250721,29,qcobs_profile_orig
-87.915611,27.946051,2025-07-20,20250721,41,qcobs_profile_orig
-80.795517,23.854120,2025-07-21,20250721,33,qcobs_profile_orig
-89.498734,27.754410,2025-07-21,20250721,33,qcobs_profile_orig
-90.887772,27.145531,2025-07-21,20250721,37,qcobs_profile_orig
-85.316879,23.446329,2025-07-21,20250721,37,qcobs_profile_orig
-85.885902,25.768660,2025-07-21,20250721,40,qcobs_profile_orig
-82.085991,18.729971,2025-07-21,20250721,41,qcobs_profile_orig
-90.329803,25.148100,2025-07-21,20250721,39,qcobs_profile_orig
-94.134644,20.685520,2025-07-22,20250721,41,qcobs_profile_orig
-89.981537,26.912130,2025-07-22,20250721,41,qcobs_profile_orig
-84.513023,24.945690,2025-07-22,20250721,41,qcobs_profile_orig
-87.102173,27.518450,2025-07-22,20250721,41,qcobs_profile_orig
-84.496147,24.701651,2025-07-22,20250721,41,qcobs_profile_orig
-88.573051,25.303419,2025-07-22,20250721,41,qcobs_profile_orig
-87.595306,27.758650,2025-07-22,20250721,41,qcobs_profile_orig
-87.990952,27.999729,2025-07-22,20250721,41,qcobs_profile_orig
-96.094704,24.210150,2025-07-22,20250721,41,qcobs_profile_orig
-85.678589,19.720921,2025-07-22,20250721,41,qcobs_profile_orig
-90.076302,26.486200,2025-07-23,20250721,36,qcobs_profile_orig
-89.251839,28.150841,2025-07-23,20250721,29,qcobs_profile_orig
-92.701210,20.573400,2025-07-23,20250721,41,qcobs_profile_orig
-88.858078,26.038931,2025-07-23,20250721,41,qcobs_profile_orig
-90.393578,26.378241,2025-07-23,20250721,41,qcobs_profile_orig
-96.747543,22.717710,2025-07-23,20250721,40,qcobs_profile_orig
-93.845657,20.957781,2025-07-24,20250721,41,qcobs_profile_orig
-87.370911,27.450319,2025-07-24,20250721,41,qcobs_profile_orig
-91.857857,24.436350,2025-07-24,20250721,41,qcobs_profile_orig
-87.267479,26.729090,2025-07-24,20250721,41,qcobs_profile_orig
-89.395638,27.350929,2025-07-25,20250721,41,qcobs_profile_orig
-80.158691,24.322760,2025-07-25,20250721,29,qcobs_profile_orig
-85.326241,23.130640,2025-07-25,20250721,39,qcobs_profile_orig
-89.251091,28.157490,2025-07-18,20250722,29,qcobs_profile_orig
-92.665909,20.570921,2025-07-18,20250722,41,qcobs_profile_orig
-88.412048,25.517170,2025-07-18,20250722,41,qcobs_profile_orig
-90.802963,26.365370,2025-07-18,20250722,41,qcobs_profile_orig
-96.663498,22.724279,2025-07-18,20250722,41,qcobs_profile_orig
-78.992096,20.057262,2025-07-18,20250722,39,qcobs_profile_orig
-93.883324,20.828480,2025-07-19,20250722,41,qcobs_profile_orig
-87.405647,27.614630,2025-07-19,20250722,41,qcobs_profile_orig
-91.778809,24.346291,2025-07-19,20250722,41,qcobs_profile_orig
-87.352882,27.176350,2025-07-19,20250722,41,qcobs_profile_orig
-94.368301,19.937130,2025-07-20,20250722,36,qcobs_profile_orig
-89.951569,27.234489,2025-07-20,20250722,39,qcobs_profile_orig
-80.192436,24.286940,2025-07-20,20250722,29,qcobs_profile_orig
-87.915611,27.946051,2025-07-20,20250722,41,qcobs_profile_orig
-80.795517,23.854120,2025-07-21,20250722,33,qcobs_profile_orig
-89.498734,27.754410,2025-07-21,20250722,33,qcobs_profile_orig
-90.887772,27.145531,2025-07-21,20250722,37,qcobs_profile_orig
-85.316879,23.446329,2025-07-21,20250722,37,qcobs_profile_orig
-85.885902,25.768660,2025-07-21,20250722,40,qcobs_profile_orig
-82.085991,18.729971,2025-07-21,20250722,41,qcobs_profile_orig
-90.329803,25.148100,2025-07-21,20250722,39,qcobs_profile_orig
-94.134644,20.685520,2025-07-22,20250722,41,qcobs_profile_orig
-89.981537,26.912130,2025-07-22,20250722,41,qcobs_profile_orig
-84.513023,24.945690,2025-07-22,20250722,41,qcobs_profile_orig
-87.102173,27.518450,2025-07-22,20250722,41,qcobs_profile_orig
-84.496147,24.701651,2025-07-22,20250722,41,qcobs_profile_orig
-88.573051,25.303419,2025-07-22,20250722,41,qcobs_profile_orig
-87.595306,27.758650,2025-07-22,20250722,41,qcobs_profile_orig
-87.990952,27.999729,2025-07-22,20250722,41,qcobs_profile_orig
-96.094704,24.210150,2025-07-22,20250722,41,qcobs_profile_orig
-85.678589,19.720921,2025-07-22,20250722,41,qcobs_profile_orig
-90.076302,26.486200,2025-07-23,20250722,36,qcobs_profile_orig
-89.251839,28.150841,2025-07-23,20250722,29,qcobs_profile_orig
-92.701210,20.573400,2025-07-23,20250722,41,qcobs_profile_orig
-88.858078,26.038931,2025-07-23,20250722,41,qcobs_profile_orig
-90.393578,26.378241,2025-07-23,20250722,41,qcobs_profile_orig
-96.747543,22.717710,2025-07-23,20250722,40,qcobs_profile_orig
-93.845657,20.957781,2025-07-24,20250722,41,qcobs_profile_orig
-87.370911,27.450319,2025-07-24,20250722,41,qcobs_profile_orig
-91.857857,24.436350,2025-07-24,20250722,41,qcobs_profile_orig
-87.267479,26.729090,2025-07-24,20250722,41,qcobs_profile_orig
-89.395638,27.350929,2025-07-25,20250722,41,qcobs_profile_orig
-80.158691,24.322760,2025-07-25,20250722,29,qcobs_profile_orig
-85.326241,23.130640,2025-07-25,20250722,39,qcobs_profile_orig
-94.338600,19.956551,2025-07-26,20250722,35,qcobs_profile_orig
-80.769691,23.843550,2025-07-26,20250722,32,qcobs_profile_orig
-89.493187,27.738041,2025-07-26,20250722,33,qcobs_profile_orig
-90.857742,27.070230,2025-07-26,20250722,37,qcobs_profile_orig
-87.890297,27.979561,2025-07-26,20250722,41,qcobs_profile_orig
-86.566711,25.661880,2025-07-26,20250722,40,qcobs_profile_orig
-88.131798,27.314899,2025-07-26,20250722,40,qcobs_profile_orig
-93.883324,20.828480,2025-07-19,20250723,41,qcobs_profile_orig
-87.405647,27.614630,2025-07-19,20250723,41,qcobs_profile_orig
-91.778809,24.346291,2025-07-19,20250723,41,qcobs_profile_orig
-87.352882,27.176350,2025-07-19,20250723,41,qcobs_profile_orig
-94.368301,19.937130,2025-07-20,20250723,36,qcobs_profile_orig
-89.951569,27.234489,2025-07-20,20250723,39,qcobs_profile_orig
-80.192436,24.286940,2025-07-20,20250723,29,qcobs_profile_orig
-87.915611,27.946051,2025-07-20,20250723,41,qcobs_profile_orig
-80.795517,23.854120,2025-07-21,20250723,33,qcobs_profile_orig
-89.498734,27.754410,2025-07-21,20250723,33,qcobs_profile_orig
-90.887772,27.145531,2025-07-21,20250723,37,qcobs_profile_orig
-85.316879,23.446329,2025-07-21,20250723,37,qcobs_profile_orig
-85.885902,25.768660,2025-07-21,20250723,40,qcobs_profile_orig
-82.085991,18.729971,2025-07-21,20250723,41,qcobs_profile_orig
-90.329803,25.148100,2025-07-21,20250723,39,qcobs_profile_orig
-94.134644,20.685520,2025-07-22,20250723,41,qcobs_profile_orig
-89.981537,26.912130,2025-07-22,20250723,41,qcobs_profile_orig
-84.513023,24.945690,2025-07-22,20250723,41,qcobs_profile_orig
-87.102173,27.518450,2025-07-22,20250723,41,qcobs_profile_orig
-84.496147,24.701651,2025-07-22,20250723,41,qcobs_profile_orig
-88.573051,25.303419,2025-07-22,20250723,41,qcobs_profile_orig
-87.595306,27.758650,2025-07-22,20250723,41,qcobs_profile_orig
-87.990952,27.999729,2025-07-22,20250723,41,qcobs_profile_orig
-96.094704,24.210150,2025-07-22,20250723,41,qcobs_profile_orig
-85.678589,19.720921,2025-07-22,20250723,41,qcobs_profile_orig
-90.076302,26.486200,2025-07-23,20250723,36,qcobs_profile_orig
-89.251839,28.150841,2025-07-23,20250723,29,qcobs_profile_orig
-92.701210,20.573400,2025-07-23,20250723,41,qcobs_profile_orig
-88.858078,26.038931,2025-07-23,20250723,41,qcobs_profile_orig
-90.393578,26.378241,2025-07-23,20250723,41,qcobs_profile_orig
-96.747543,22.717710,2025-07-23,20250723,40,qcobs_profile_orig
-93.845657,20.957781,2025-07-24,20250723,41,qcobs_profile_orig
-87.370911,27.450319,2025-07-24,20250723,41,qcobs_profile_orig
-91.857857,24.436350,2025-07-24,20250723,41,qcobs_profile_orig
-87.267479,26.729090,2025-07-24,20250723,41,qcobs_profile_orig
-89.395638,27.350929,2025-07-25,20250723,41,qcobs_profile_orig
-80.158691,24.322760,2025-07-25,20250723,29,qcobs_profile_orig
-85.326241,23.130640,2025-07-25,20250723,39,qcobs_profile_orig
-94.338600,19.956551,2025-07-26,20250723,35,qcobs_profile_orig
-80.769691,23.843550,2025-07-26,20250723,32,qcobs_profile_orig
-89.493187,27.738041,2025-07-26,20250723,33,qcobs_profile_orig
-90.857742,27.070230,2025-07-26,20250723,37,qcobs_profile_orig
-87.890297,27.979561,2025-07-26,20250723,41,qcobs_profile_orig
-86.566711,25.661880,2025-07-26,20250723,40,qcobs_profile_orig
-88.131798,27.314899,2025-07-26,20250723,40,qcobs_profile_orig
-94.557404,25.834101,2025-07-27,20250723,35,qcobs_profile_orig
-94.087440,20.822720,2025-07-27,20250723,41,qcobs_profile_orig
-90.365479,26.774290,2025-07-27,20250723,41,qcobs_profile_orig
-84.518303,25.047850,2025-07-27,20250723,41,qcobs_profile_orig
-87.073822,27.176491,2025-07-27,20250723,41,qcobs_profile_orig
-84.885460,25.088770,2025-07-27,20250723,41,qcobs_profile_orig
-88.373291,25.257099,2025-07-27,20250723,41,qcobs_profile_orig
-87.593941,27.557119,2025-07-27,20250723,41,qcobs_profile_orig
-88.055168,28.026239,2025-07-27,20250723,41,qcobs_profile_orig
-95.971931,24.271669,2025-07-27,20250723,41,qcobs_profile_orig
-94.368301,19.937130,2025-07-20,20250724,36,qcobs_profile_orig
-89.951569,27.234489,2025-07-20,20250724,39,qcobs_profile_orig
-80.192436,24.286940,2025-07-20,20250724,29,qcobs_profile_orig
-87.915611,27.946051,2025-07-20,20250724,41,qcobs_profile_orig
-80.795517,23.854120,2025-07-21,20250724,33,qcobs_profile_orig
-89.498734,27.754410,2025-07-21,20250724,33,qcobs_profile_orig
-90.887772,27.145531,2025-07-21,20250724,37,qcobs_profile_orig
-85.316879,23.446329,2025-07-21,20250724,37,qcobs_profile_orig
-85.885902,25.768660,2025-07-21,20250724,40,qcobs_profile_orig
-82.085991,18.729971,2025-07-21,20250724,41,qcobs_profile_orig
-90.329803,25.148100,2025-07-21,20250724,39,qcobs_profile_orig
-94.134644,20.685520,2025-07-22,20250724,41,qcobs_profile_orig
-89.981537,26.912130,2025-07-22,20250724,41,qcobs_profile_orig
-84.513023,24.945690,2025-07-22,20250724,41,qcobs_profile_orig
-87.102173,27.518450,2025-07-22,20250724,41,qcobs_profile_orig
-84.496147,24.701651,2025-07-22,20250724,41,qcobs_profile_orig
-88.573051,25.303419,2025-07-22,20250724,41,qcobs_profile_orig
